"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
133,"1","2025-03-21T09:15:45.096502Z",131,"[{""start"":120,""end"":152,""text"":""Договор №09-02-64\/7 от 10.11.22г"",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":58,""end"":118,""text"":""Учреждение \""Кокшетауский университет им. Абая\\nМырзахметова\"""",""labels"":[""ORG""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]}]",28.007,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии Учреждение ""Кокшетауский университет им. Абая
 Мырзахметова"", Договор №09-02-64/7 от 10.11.22г.","2025-03-21T09:15:45.096519Z"
134,"1","2025-03-21T09:16:17.601900Z",132,"[{""start"":86,""end"":122,""text"":""Договор №09-02-55\/58 от 28.10,2022г."",""labels"":[""MISC""]},{""start"":58,""end"":84,""text"":""ТОО \""Аstana IT University\"""",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]}]",31.271,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии ТОО ""Аstana IT University"", Договор №09-02-55/58 от 28.10,2022г.","2025-03-21T09:16:17.601913Z"
135,"1","2025-03-21T09:20:19.515230Z",133,"[{""start"":119,""end"":153,""text"":""Договор №09-02-55\/8 от 2810.2022г."",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":58,""end"":117,""text"":""ЧУ \""Египетский университет Исламской культуры\""НУР- МУБАРАК\"""",""labels"":[""ORG""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]}]",240.961,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии ЧУ ""Египетский университет Исламской культуры""НУР- МУБАРАК"", Договор №09-02-55/8 от 2810.2022г.","2025-03-21T09:20:19.515243Z"
136,"1","2025-03-21T09:29:08.532347Z",134,"[{""start"":89,""end"":153,""text"":""Договор №09-02-34\/15 от 25.08.22г., №09-02-55\/65 от 28.10.2022г."",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":59,""end"":87,""text"":""Учреждение Академия \""Кайнар\"""",""labels"":[""ORG""]}]",527.805,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии
 Учреждение Академия ""Кайнар"", Договор №09-02-34/15 от 25.08.22г., №09-02-55/65 от 28.10.2022г.","2025-03-21T09:29:08.532362Z"
137,"1","2025-03-21T09:30:32.633189Z",135,"[{""start"":133,""end"":197,""text"":""Договор №09-02-55\/13 от 28.10.22г., №09-02-\\n55\/13 от 28.10.22г."",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":58,""end"":131,""text"":""НАО \""Западно-Казахстанский медицинский университет имени Марата Оспанова\"""",""labels"":[""ORG""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]}]",81.291,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии НАО ""Западно-Казахстанский медицинский университет имени Марата Оспанова"", Договор №09-02-55/13 от 28.10.22г., №09-02-
 55/13 от 28.10.22г.","2025-03-21T09:30:32.633204Z"
138,"1","2025-03-21T09:31:33.750947Z",136,"[{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":58,""end"":122,""text"":""Учреждение \""Евразийская юридическая академия имени\\nД.А.Кунаева\"""",""labels"":[""ORG""]},{""start"":124,""end"":160,""text"":""Договор №09-02-55\/43 от 28.10.2022г."",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]}]",56.381,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии Учреждение ""Евразийская юридическая академия имени
 Д.А.Кунаева"", Договор №09-02-55/43 от 28.10.2022г.","2025-03-21T09:31:33.750960Z"
139,"1","2025-03-21T09:32:08.948338Z",137,"[{""start"":125,""end"":174,""text"":""Договор №09-02-34\/34 от 25.08.2022г. №09-02-55\/37"",""labels"":[""MISC""]},{""start"":58,""end"":123,""text"":""Учреждение \""Казахский автомобильно-дорожный инст. им.\\nГончарова\"""",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]}]",34.403,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии Учреждение ""Казахский автомобильно-дорожный инст. им.
 Гончарова"", Договор №09-02-34/34 от 25.08.2022г. №09-02-55/37","2025-03-21T09:32:08.948352Z"
140,"1","2025-03-21T09:32:34.487990Z",138,"[{""start"":120,""end"":183,""text"":""Договор №09-02-34\/7 от 25.08.2022г., №09-02-34\/39\\nот 25.08.22г"",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":58,""end"":118,""text"":""ЧУ \""Египетский университет Исламской культуры\""НУР-\\nМУБАРАК\"""",""labels"":[""ORG""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]}]",24.567,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии ЧУ ""Египетский университет Исламской культуры""НУР-
 МУБАРАК"", Договор №09-02-34/7 от 25.08.2022г., №09-02-34/39
 от 25.08.22г","2025-03-21T09:32:34.488022Z"
141,"1","2025-03-21T09:34:02.369047Z",139,"[{""start"":123,""end"":186,""text"":""Договор №09-02-34\/39 от 25.08.22г., списка: 1\\nкурс 8 студентов"",""labels"":[""MISC""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":58,""end"":121,""text"":""НАО \""Восточно-Казахстанский Университет им. Сарсена Аманжолова\"""",""labels"":[""ORG""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]}]",86.564,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии НАО ""Восточно-Казахстанский Университет им. Сарсена Аманжолова"", Договор №09-02-34/39 от 25.08.22г., списка: 1
 курс 8 студентов","2025-03-21T09:34:02.369059Z"
142,"1","2025-03-21T09:34:52.132042Z",140,"[{""start"":114,""end"":147,""text"":""Договор №09-02-64\/2 от 10.11.22г."",""labels"":[""MISC""]},{""start"":58,""end"":111,""text"":""ТОО \""Академия физической культуры и массового спорта\"""",""labels"":[""ORG""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]}]",48.771,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии ТОО ""Академия физической культуры и массового спорта"",
 Договор №09-02-64/2 от 10.11.22г.","2025-03-21T09:34:52.132053Z"
143,"1","2025-03-21T09:35:28.221733Z",141,"[{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":113,""end"":147,""text"":""Договор №09-02-55\/50 от 28.10.22г."",""labels"":[""MISC""]},{""start"":58,""end"":110,""text"":""ТОО \""Центрально-Азиатский Инновационный Университет\"""",""labels"":[""ORG""]}]",51.36,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии ТОО ""Центрально-Азиатский Инновационный Университет"",
 Договор №09-02-55/50 от 28.10.22г.","2025-03-21T09:35:44.571430Z"
144,"1","2025-03-21T09:36:52.607213Z",142,"[{""start"":111,""end"":175,""text"":""Договор №09-02-34\/20 от 25.08.22г., №09-02-55\/11 от 28.10.2022г."",""labels"":[""MISC""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":58,""end"":109,""text"":""НАО \""Жетысуский университет им. Ильяса Жансугурова\"""",""labels"":[""ORG""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]}]",58.855,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии НАО ""Жетысуский университет им. Ильяса Жансугурова"", Договор №09-02-34/20 от 25.08.22г., №09-02-55/11 от 28.10.2022г.","2025-03-21T09:36:52.607224Z"
145,"1","2025-03-21T09:37:27.668451Z",143,"[{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":58,""end"":133,""text"":""Учреждение \""Международный Таразский инновационный\\nинститут им. Ш. Муртазы\"""",""labels"":[""ORG""]},{""start"":135,""end"":224,""text"":""Договор №09-02-34\/64 от 25.08.2022г. Доп.соглаш.№1 к Договор №09-02-55\/47 от 28.10.2022г."",""labels"":[""MISC""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]}]",34.139,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии Учреждение ""Международный Таразский инновационный
 институт им. Ш. Муртазы"", Договор №09-02-34/64 от 25.08.2022г. Доп.соглаш.№1 к Договор №09-02-55/47 от 28.10.2022г.","2025-03-21T09:37:27.668465Z"
146,"1","2025-03-21T09:37:51.849468Z",144,"[{""start"":0,""end"":15,""text"":""Образовательные"",""labels"":[""PURPOSE""]},{""start"":16,""end"":22,""text"":""гранты"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":57,""text"":""стипендии"",""labels"":[""PAYMENT_TYPE""]},{""start"":58,""end"":105,""text"":""АО \""Казахский университет технологии и бизнеса\"""",""labels"":[""ORG""]},{""start"":106,""end"":169,""text"":""Договор №09- 02-55\/19 от 28.10.2022г. №09-02-34\/6 от 25.08.22г."",""labels"":[""MISC""]},{""start"":23,""end"":45,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]}]",23.323,"Образовательные гранты ОФ «Қазақстан халқына» и стипендии АО ""Казахский университет технологии и бизнеса"" Договор №09- 02-55/19 от 28.10.2022г. №09-02-34/6 от 25.08.22г.","2025-03-21T09:37:51.849481Z"
